Customer_ID,Card_Number,Card_Type,CVV,Expiry_Date,Limit,Status
615,1116493088723466,Visa,871,2032-01-25,20186.62,Blocked
310,8638335414127788,American Express,6817,2029-06-18,8059.45,Blocked
202,9657225207974254,American Express,9958,2027-04-09,14522.47,Active
168,3386145076988788,Discover,585,2029-04-29,20181.5,Blocked
536,8858565379620045,Visa,620,2026-04-27,5998.4,Inactive
353,4943574139814055,MasterCard,713,2028-05-27,42520.89,Inactive
417,2844771861095821,Visa,510,2032-01-16,3531.91,Inactive
651,1475513249614156,Visa,750,2031-01-13,31493.25,Expired
758,2907201964518514,American Express,4831,2030-07-25,41263.98,Expired
504,3599678578386188,MasterCard,528,2030-06-26,16823.11,Inactive
254,9151718440215670,MasterCard,129,2028-02-26,26260.05,Blocked
311,2650149460949781,Visa,853,2032-01-16,23377.13,Active
825,0418394126289207,Visa,330,2026-03-07,32620.35,Blocked
977,5892518391580842,Discover,263,2030-03-14,11938.89,Blocked
133,3241324917578003,American Express,3488,2029-06-07,17588.99,Inactive
498,1551320083733466,Visa,259,2030-07-04,8280.09,Blocked
438,6881100387333223,MasterCard,566,2030-10-11,26427.34,Blocked
654,0413298614848508,American Express,6204,2030-12-28,17764.46,Expired
779,7260474402592882,Discover,780,2028-11-09,7721.83,Blocked
343,6105642763699525,American Express,5411,2030-10-03,31022.33,Expired
598,7920322081487007,American Express,3503,2026-03-27,48896.69,Blocked
8,5386462509222917,American Express,4484,2029-01-15,36568.95,Active
892,6431267590864864,Discover,503,2031-08-09,26329.17,Expired
228,8750637958119315,American Express,7283,2030-07-29,6215.88,Inactive
885,9084487351885733,American Express,8688,2027-01-20,2256.77,Inactive
127,8063875758528992,American Express,2020,2027-04-16,44217.9,Active
977,9215431384271509,MasterCard,243,2026-03-18,37269.65,Expired
267,7514317045747167,American Express,8860,2028-05-25,3026.31,Inactive
779,7178257225800909,MasterCard,827,2031-02-04,13113.69,Inactive
89,6982602732886365,MasterCard,497,2029-11-03,4298.92,Inactive
903,2823375699344045,MasterCard,503,2026-04-28,24323.73,Expired
46,3278001540565468,American Express,9460,2031-12-05,18201.19,Blocked
170,5887590177533613,MasterCard,359,2030-12-02,17087.53,Active
480,4468696193221844,Visa,981,2031-01-15,34586.46,Active
469,5343511575007832,Discover,476,2029-07-30,48457.14,Expired
972,0444710412234951,American Express,1919,2027-04-03,17666.82,Blocked
237,8780094376244987,MasterCard,223,2027-07-23,19983.99,Active
363,1882734112505246,Discover,714,2026-12-05,16078.56,Blocked
25,9540311561525044,Visa,684,2029-07-04,30264.44,Expired
259,4221563068940259,Visa,924,2028-01-29,6018.68,Active
764,6048521108907064,Discover,209,2027-01-02,11228.29,Active
460,6901154527087014,American Express,4014,2027-04-20,37420.45,Blocked
651,8152156645275705,MasterCard,278,2031-06-12,49520.49,Active
2,6056996231626411,Discover,402,2030-04-07,13256.87,Expired
975,9068128319565437,American Express,8942,2028-05-03,17994.63,Blocked
286,9454450796690371,American Express,1154,2028-07-11,21475.18,Blocked
848,3281107880307244,Discover,317,2028-09-12,28113.97,Active
513,6579021971180560,Visa,414,2028-10-04,25088.2,Blocked
251,6442066860373630,Discover,634,2029-09-01,43130.11,Expired
147,9425191955283666,MasterCard,277,2026-12-15,46155.41,Expired
136,1983386489284233,American Express,7731,2029-07-31,39347.4,Active
174,4000234361465205,American Express,2352,2030-06-19,7015.31,Blocked
738,3391600378995803,Discover,356,2030-09-03,7870.24,Blocked
823,0177416757997848,Visa,384,2026-07-13,46528.75,Active
106,9693959679815458,Discover,368,2030-10-15,47392.27,Inactive
655,8616018531309680,MasterCard,500,2030-12-18,5157.18,Expired
242,8631619136401525,MasterCard,359,2031-10-02,35870.6,Inactive
664,5478633617014181,Discover,142,2028-07-15,37071.03,Blocked
686,5669134898768149,Visa,111,2031-06-13,31869.07,Active
866,9062221958445921,Visa,972,2031-06-07,48576.46,Blocked
284,1569283389075288,Discover,929,2026-05-17,10921.86,Blocked
770,7496407274282513,American Express,2942,2030-04-21,30542.69,Inactive
583,6587601068411739,American Express,8896,2029-06-09,44885.38,Blocked
193,7457869337496306,Visa,897,2026-06-10,7215.16,Inactive
528,3943684173701968,MasterCard,489,2027-06-01,8938.13,Blocked
554,0916055530027868,MasterCard,576,2030-10-22,46229.1,Expired
44,4642788514604305,Visa,451,2030-03-24,12563.35,Expired
871,4100338823619660,Discover,682,2031-12-02,21712.52,Blocked
532,9024940674802269,American Express,2332,2030-02-27,7576.08,Expired
374,8478031616936693,Discover,128,2031-06-11,36575.22,Active
728,0695429323075397,Visa,100,2031-02-10,41042.87,Blocked
10,9959706916099120,American Express,3373,2027-09-21,1297.01,Expired
572,9659121147353943,Visa,648,2031-03-12,21257.21,Active
889,8589457620109188,MasterCard,125,2031-08-29,36828.37,Expired
335,9782541345240419,MasterCard,611,2028-07-02,16876.19,Inactive
179,1281555809587833,MasterCard,678,2027-06-20,36326.84,Active
15,9926611993348490,MasterCard,810,2029-07-03,31817.35,Blocked
440,7291363933513559,American Express,5112,2031-05-03,48087.84,Expired
4,8230737354218481,MasterCard,710,2030-09-12,27857.21,Inactive
33,7636571995978734,Visa,983,2031-10-07,1520.18,Blocked
226,0520218700541814,MasterCard,910,2028-09-22,3612.91,Expired
818,7183308797834713,MasterCard,201,2029-06-22,23814.8,Blocked
439,4736296217487182,MasterCard,256,2028-08-22,6644.99,Blocked
574,7772270278955924,Visa,676,2030-08-20,37155.59,Blocked
884,9743032942978757,MasterCard,659,2027-07-06,9323.86,Blocked
9,8040136821631142,Discover,320,2028-12-15,7983.98,Active
459,6926081702563480,MasterCard,724,2028-08-09,10954.78,Active
955,7912048613316920,MasterCard,572,2030-01-09,4017.14,Expired
519,0619356145139871,Discover,134,2028-02-02,14437.66,Inactive
726,3870198394620655,Discover,801,2030-07-16,21143.77,Blocked
193,8452549690526538,Visa,960,2026-04-15,12782.83,Expired
4,6681995233882372,American Express,2276,2027-08-05,5193.03,Active
598,1586733993863220,MasterCard,264,2030-08-15,2710.88,Expired
162,2566571274001623,American Express,7714,2029-11-26,34230.61,Active
208,9388309868584575,American Express,3492,2027-10-13,40455.76,Inactive
979,8058145466934740,Visa,589,2028-01-26,32436.36,Expired
457,3309109760971789,Visa,171,2028-08-25,19629.63,Active
4,0656595233945564,Discover,864,2027-11-11,42788.32,Inactive
877,4352239240008414,American Express,9524,2028-04-27,16880.97,Active
765,0901159968688275,Visa,524,2028-11-16,3541.58,Expired
625,7752753258958000,Visa,651,2028-10-13,42171.59,Expired
989,6438316334708398,Discover,157,2028-07-17,9710.8,Active
494,4025888149486420,MasterCard,819,2027-05-13,6742.06,Inactive
204,5122778723791291,Discover,824,2028-08-13,25004.12,Blocked
831,8081464023370809,Visa,704,2027-06-12,47190.64,Active
380,5695593318247102,American Express,8165,2029-11-08,45566.78,Blocked
820,8511512280917813,Discover,148,2026-09-30,39584.14,Expired
739,7773366506493818,MasterCard,282,2031-01-15,4054.67,Expired
991,5817713027534516,American Express,2146,2032-01-27,6639.44,Blocked
81,2365164545726747,American Express,4964,2031-10-16,36442.18,Blocked
234,6508587391083364,Discover,745,2031-04-22,8169.13,Active
6,7923811965472486,American Express,1713,2031-12-09,30870.59,Active
78,3056404185937739,Discover,347,2029-11-14,48412.37,Blocked
205,3448899728067381,Discover,661,2029-01-02,33528.48,Blocked
602,4275953290486057,MasterCard,960,2031-04-15,23239.74,Blocked
67,8365480134090256,Visa,683,2029-09-13,30095.99,Expired
462,6466754864634424,MasterCard,902,2027-08-11,35513.78,Expired
162,1912008340674132,Visa,934,2027-11-30,7134.26,Expired
290,9773148744886007,Visa,830,2028-08-03,15980.46,Active
912,3118520310344005,MasterCard,629,2030-08-02,29906.98,Inactive
435,2613856768131266,Visa,946,2031-01-16,3274.3,Inactive
362,8353011995352324,Discover,512,2030-07-24,22617.04,Expired
787,0318880763742983,Discover,441,2027-06-05,7877.31,Blocked
670,3660148823667316,MasterCard,772,2028-11-01,17801.87,Expired
744,5938974623121572,MasterCard,533,2027-04-02,20052.96,Active
907,2828872170842802,MasterCard,535,2026-04-05,18421.72,Inactive
595,0581745398912787,American Express,9454,2031-07-04,21115.21,Active
770,5335963518340098,Discover,337,2029-08-31,11122.06,Inactive
718,0497957322236433,Discover,811,2031-01-20,32949.01,Active
704,0612421207418789,Discover,148,2029-06-18,12038.95,Expired
430,3055411969303268,American Express,9732,2031-12-28,43336.11,Inactive
155,9393016531442766,Visa,427,2031-07-05,41011.21,Blocked
226,7729930059876196,MasterCard,663,2029-10-02,44998.39,Active
503,4143116809111219,Visa,979,2026-03-19,9058.44,Blocked
275,1209982793815668,American Express,3542,2026-07-05,17731.85,Inactive
843,8026946297589526,American Express,9134,2029-08-10,45505.76,Inactive
988,6001157623950346,American Express,9126,2026-12-10,15894.6,Active
621,4889925526797427,MasterCard,302,2028-12-09,25053.19,Expired
22,9958987500639616,Discover,633,2029-03-21,7159.1,Blocked
965,0098875342750217,Visa,722,2029-10-17,28871.38,Active
888,2775052696968881,MasterCard,557,2029-05-04,14249.43,Expired
712,8609892007068458,MasterCard,663,2026-08-12,38744.41,Blocked
846,9886590383070745,MasterCard,464,2028-04-12,31160.57,Inactive
794,2101766486640890,Visa,795,2029-01-28,19844.64,Inactive
780,2551052149197518,Visa,895,2029-12-09,45190.21,Expired
174,7380881342065902,Discover,883,2028-08-31,19542.48,Active
702,1997360031559473,Visa,356,2026-02-28,38554.47,Blocked
361,8569802240288428,Visa,456,2026-06-10,18554.05,Inactive
161,4877730840470459,Discover,389,2029-07-06,42471.87,Inactive
986,9178897655372395,Discover,135,2028-12-10,19917.88,Active
560,4345959163431332,Visa,125,2026-09-02,9760.53,Active
589,5227563126825327,Discover,884,2027-02-12,30694.4,Inactive
143,4997058094292212,American Express,4357,2029-11-04,36080.98,Active
15,8455334349116732,Visa,635,2028-08-22,43328.81,Blocked
678,4101903177729553,Visa,143,2032-01-12,26560.82,Blocked
547,8442586538676112,Visa,518,2028-02-08,4881.15,Expired
346,2164459667180342,American Express,6946,2029-05-19,17895.12,Blocked
715,0439685138184083,American Express,3681,2031-01-18,4521.78,Expired
115,5243312548897860,MasterCard,713,2029-05-11,44982.38,Active
408,5757802540403895,Discover,132,2029-12-07,24264.18,Blocked
304,7629181829005334,American Express,5085,2030-05-02,29527.71,Inactive
746,2221650550350286,Discover,735,2028-04-14,4837.08,Inactive
99,9305544162372406,Discover,788,2030-02-02,24699.52,Active
856,5585258876764777,American Express,2182,2029-03-29,26678.23,Blocked
805,9476559033645399,MasterCard,996,2026-03-17,9108.8,Active
650,7298028085107133,Visa,309,2028-01-08,40286.27,Active
934,4671786504131289,MasterCard,575,2029-09-23,23303.83,Blocked
256,2182150243053515,Discover,757,2029-09-26,11137.7,Active
487,2035584558448889,Discover,602,2026-03-08,18279.82,Blocked
718,2099937778011555,American Express,9673,2026-09-26,8105.05,Blocked
340,7126295402759266,MasterCard,213,2029-03-16,44581.53,Active
261,9384802871754150,Visa,696,2031-08-23,34544.83,Inactive
313,8838943550428335,Discover,771,2031-02-01,35997.05,Blocked
879,5763485312543222,Discover,229,2027-04-01,28278.14,Active
569,3581289242438533,American Express,1411,2031-03-08,17961.43,Expired
969,2546172762656138,American Express,9791,2027-09-07,37544.71,Blocked
682,9937760269315951,MasterCard,831,2028-03-10,34152.35,Active
622,3249762173875423,Discover,611,2031-11-25,31809.41,Blocked
433,7691473523606760,American Express,6786,2031-06-21,25060.93,Expired
774,4500547347840966,American Express,8855,2030-03-23,3701.7,Expired
555,2153135708090917,American Express,6096,2026-05-17,6517.94,Active
131,2637930858920341,MasterCard,814,2026-11-12,45543.77,Active
84,6236590055537502,Visa,853,2029-10-15,29165.28,Inactive
386,7937726987440446,Visa,212,2026-06-19,19326.49,Expired
56,7375604271803725,American Express,5930,2031-10-24,30117.0,Expired
423,4480912913721196,American Express,3467,2028-12-08,4250.46,Inactive
795,7705372400608880,Discover,727,2030-12-31,31542.42,Blocked
413,6913004714844644,MasterCard,607,2031-04-24,42712.98,Active
718,8317692429762858,MasterCard,851,2030-09-25,17913.86,Expired
588,7715285569629917,American Express,9232,2030-07-21,12637.03,Blocked
241,1169886081940068,Visa,392,2027-05-06,11817.92,Active
200,8662508772224296,Visa,809,2030-03-31,40026.79,Active
424,9130137207867597,American Express,6253,2026-03-05,5386.01,Inactive
452,9031951525455669,American Express,7697,2026-12-18,39915.6,Blocked
300,2417041948655080,MasterCard,451,2028-12-20,35568.78,Inactive
568,5206948132585344,Visa,263,2027-01-18,26392.1,Blocked
498,2432981327788518,American Express,5776,2028-12-10,37414.84,Expired
613,5767243603365095,Visa,137,2026-05-30,8499.79,Blocked
819,0786013064350429,Discover,767,2028-11-22,40099.6,Expired
733,9760947291111414,MasterCard,237,2031-05-10,26618.93,Active
976,0884548764534064,American Express,6433,2031-01-25,34155.98,Expired
764,9228137516745600,MasterCard,652,2028-12-28,36364.84,Inactive
299,6272799824822951,American Express,6707,2030-11-09,3065.95,Blocked
714,6141658359048728,MasterCard,802,2026-04-07,7589.4,Blocked
489,0594246841622737,Visa,569,2031-10-03,10022.62,Blocked
248,1827913655297222,American Express,3513,2028-11-10,43522.33,Active
175,1332538241909873,Visa,257,2027-10-31,18775.82,Expired
624,7973132571322413,Discover,423,2026-06-26,23401.48,Blocked
313,1226064141186852,Visa,685,2028-03-12,13194.08,Blocked
656,1017211147285048,MasterCard,384,2028-09-04,1129.35,Active
729,3957160289421768,Discover,599,2027-08-28,7056.85,Expired
983,7455959619218073,Visa,890,2030-12-12,14254.43,Expired
844,3954205643189466,American Express,5318,2029-07-07,34151.07,Active
125,9704729700288222,MasterCard,685,2031-02-02,22425.54,Inactive
486,2632520046816340,American Express,4355,2029-09-22,26758.29,Active
983,1922254677464602,American Express,5167,2029-12-19,11466.1,Inactive
808,4289976695181643,Visa,816,2030-12-10,46063.9,Active
281,0573532209876034,Visa,269,2027-11-01,35463.09,Expired
736,7413150095260289,MasterCard,279,2026-02-21,7190.44,Blocked
771,4294121424409321,MasterCard,183,2031-02-17,21680.53,Expired
453,0054288525074766,American Express,9945,2029-03-17,2742.18,Blocked
229,2474343253790046,MasterCard,425,2029-10-05,8095.47,Blocked
886,6856947032800818,Discover,121,2027-10-16,25731.09,Active
114,1266644662760885,Visa,629,2029-02-23,30302.89,Active
310,3223789339432468,MasterCard,246,2030-06-23,27129.01,Blocked
216,0494139976282701,MasterCard,707,2027-04-23,28264.8,Active
59,3541825009716138,MasterCard,970,2031-03-22,15304.09,Expired
887,2628408073600336,Discover,757,2031-08-07,22618.28,Inactive
10,2405733876560441,Visa,749,2031-03-11,31674.8,Blocked
35,1794376206123153,Discover,932,2027-07-08,25220.48,Expired
652,2958562353384070,MasterCard,726,2028-08-24,39200.07,Inactive
620,6258701701550155,American Express,5569,2026-04-04,7378.46,Active
64,3019540606242837,Visa,322,2028-10-29,9989.76,Blocked
278,9550464897403464,American Express,4859,2028-10-16,17027.99,Blocked
30,1483613949358164,American Express,2143,2027-05-02,21954.36,Expired
63,7156559237087278,Visa,677,2029-08-09,16449.19,Inactive
707,6168045217058301,American Express,9615,2031-03-12,40895.13,Expired
197,4802820023698046,Visa,209,2026-10-31,40656.91,Inactive
684,1959314452096641,Visa,693,2027-02-15,11005.53,Active
3,0134260406066284,American Express,7216,2027-02-13,18996.68,Inactive
192,9879511122732506,American Express,5661,2029-06-17,1296.91,Expired
76,8891150085002353,MasterCard,231,2026-06-22,18574.62,Blocked
248,0806257564877271,Visa,217,2030-09-02,43083.69,Active
51,5284312935743709,Visa,174,2029-02-13,16971.75,Expired
786,6855143318113313,MasterCard,904,2030-01-16,28442.1,Active
955,5018911529547453,Visa,692,2028-11-30,13445.36,Expired
69,5964903388612278,American Express,4478,2027-04-25,33481.27,Active
499,3259152131608449,Discover,695,2031-05-13,39312.86,Blocked
287,1703659040439727,Visa,105,2029-08-19,7606.46,Active
293,1215891434470319,American Express,2161,2029-05-03,41403.37,Inactive
454,7995666991651279,Visa,619,2029-01-11,32906.96,Active
456,6045803768100059,Discover,635,2026-09-13,29097.48,Inactive
796,5241846073321544,Visa,790,2030-08-23,11953.21,Blocked
586,1857279239804307,MasterCard,311,2028-10-08,20771.15,Expired
664,4532663980087745,Visa,634,2032-01-08,13023.96,Blocked
704,6334768571883327,Visa,344,2030-04-22,6539.07,Blocked
687,6054173685908822,American Express,8093,2029-02-14,12237.34,Inactive
385,2556299178562713,MasterCard,334,2030-04-23,15295.92,Expired
899,6920327202886574,Visa,205,2028-04-24,26083.62,Inactive
846,3933920654814118,Visa,598,2029-06-07,19034.67,Blocked
610,4756810012683072,Discover,596,2026-05-22,38400.06,Expired
893,8286445932079435,Discover,898,2026-05-10,37449.46,Active
696,1641945575947125,Visa,367,2028-06-14,22054.51,Expired
47,0151382740643066,Visa,529,2028-08-15,12757.96,Expired
221,3664120964227298,American Express,9345,2027-07-15,40793.58,Expired
472,1364317125277925,MasterCard,773,2027-04-29,6557.23,Inactive
836,6534186675813535,Discover,314,2031-08-11,6673.18,Expired
221,1332275532935532,MasterCard,547,2030-02-23,35689.44,Inactive
349,8494088812649886,Discover,979,2029-11-01,16973.03,Inactive
911,5687711540347649,Discover,831,2027-05-29,8916.51,Blocked
372,0843980134075984,MasterCard,513,2028-05-07,37175.92,Active
202,2286832523969733,Visa,258,2026-07-20,17053.65,Blocked
741,7022973730148571,Discover,364,2030-04-14,45025.29,Expired
132,9397204360683640,Discover,801,2028-07-16,14542.6,Inactive
951,2589176972038678,American Express,9737,2029-08-13,23597.3,Blocked
402,6716635059496535,Visa,945,2026-08-23,18751.18,Inactive
194,6861839373286163,American Express,7692,2031-06-18,12757.89,Blocked
712,6255448115297354,Discover,130,2031-11-25,42089.7,Blocked
638,2723110454258438,American Express,3403,2031-07-08,24192.0,Expired
441,3577484663757405,Discover,214,2027-08-03,27665.1,Blocked
359,4967109659662314,MasterCard,982,2029-03-10,37291.92,Blocked
365,5326531346638926,Discover,954,2030-11-10,7341.68,Expired
179,7116787272461413,MasterCard,582,2029-09-05,13311.73,Inactive
450,3726123613021748,American Express,2269,2029-10-23,13921.49,Inactive
29,2315110387720944,American Express,8871,2029-09-30,2896.86,Blocked
888,1310696469835008,Visa,573,2030-01-07,18390.35,Blocked
784,4736761150718988,Discover,350,2026-10-14,44204.92,Inactive
482,2921724180471063,Discover,889,2030-02-28,25647.64,Expired
142,5866009437706310,MasterCard,611,2029-08-24,42560.9,Blocked
945,3802976279576025,MasterCard,942,2030-04-08,44468.51,Inactive
270,1103909280641718,Visa,618,2031-01-12,41333.35,Expired
939,1974217557771321,MasterCard,791,2028-01-05,38062.46,Inactive
686,7875418164565836,Discover,642,2026-11-01,32089.1,Inactive
768,5802302987619150,Discover,612,2026-05-01,25839.66,Inactive
604,0655494265436366,MasterCard,307,2028-01-14,9227.0,Blocked
244,9478191255402580,American Express,9431,2030-02-25,31821.89,Blocked
612,9145761833714769,MasterCard,382,2030-09-27,47981.32,Inactive
66,1201388128670565,Discover,368,2030-09-30,30488.59,Active
441,5889878926623888,American Express,8704,2026-02-22,14534.62,Active
888,3930005005438223,Visa,343,2031-02-07,23183.66,Inactive
174,1081459653399550,American Express,8325,2030-07-11,25571.19,Inactive
214,9288427393628729,Discover,701,2029-03-20,43790.0,Inactive
832,8070326392332152,American Express,3813,2027-05-09,49400.81,Inactive
344,6877131915241225,Visa,893,2026-07-20,30794.3,Active
871,1744314006137956,Discover,940,2028-04-30,31576.13,Inactive
205,5829181297795128,MasterCard,284,2028-07-15,10861.38,Inactive
348,5438824709343050,American Express,9763,2029-05-13,28096.78,Inactive
708,9803681281169137,Discover,404,2027-10-07,8518.79,Inactive
87,4744172511733631,Discover,485,2029-02-10,22601.55,Active
753,4373289090875949,Visa,229,2026-07-15,15925.69,Blocked
572,0696765965037210,MasterCard,568,2026-10-07,10993.38,Blocked
821,4772709027420044,Visa,909,2029-01-30,20345.37,Active
351,6466108116636578,American Express,8327,2029-04-19,48712.54,Active
991,3591057796102159,MasterCard,959,2027-07-19,27108.14,Inactive
165,3202023212256411,American Express,7125,2026-04-16,21651.18,Active
228,9331005719174963,MasterCard,854,2029-03-02,32978.09,Inactive
390,1211287810340048,Discover,902,2029-10-14,14108.82,Active
46,3866724891987620,Discover,381,2031-02-27,43812.7,Active
624,1749412488664253,Visa,621,2027-07-07,3342.29,Blocked
748,8023364335104648,Discover,325,2029-10-29,6022.54,Blocked
673,6615839831278897,Discover,173,2027-07-29,43508.39,Expired
18,3055968561230828,American Express,2183,2026-11-03,3111.52,Expired
84,9808956217819932,Visa,863,2031-12-19,35040.98,Blocked
594,0402741883136006,Discover,724,2029-01-23,40722.36,Inactive
777,5477946702286715,MasterCard,626,2026-06-26,7631.1,Inactive
408,8978555473073041,American Express,8739,2027-11-28,43209.9,Blocked
244,1549946973339624,American Express,4203,2029-10-01,12970.78,Expired
319,8308453077232702,Visa,826,2030-02-20,46200.67,Blocked
821,4722803318684137,Discover,504,2029-06-24,48881.34,Expired
136,9723864098944132,Discover,998,2028-08-10,37680.86,Expired
433,9926446483204239,Discover,768,2030-03-07,40653.7,Inactive
544,6969860539826590,American Express,4790,2027-11-19,20427.27,Active
249,3982395249778249,American Express,8617,2026-07-10,39784.34,Inactive
294,3790464930912310,Visa,474,2026-10-03,49258.83,Active
383,9415041388423749,MasterCard,913,2030-11-03,18337.71,Active
178,5976227312247911,Discover,854,2027-04-28,30581.02,Inactive
633,3805988211294683,Visa,694,2028-01-06,34985.93,Blocked
838,3650451192619715,Visa,424,2027-03-30,16157.43,Inactive
886,1431783466151838,Visa,237,2029-10-30,44906.54,Active
560,3582029154644251,MasterCard,103,2030-06-03,43881.94,Expired
674,1453215582997888,Discover,141,2030-05-14,40370.22,Active
547,3624916334809014,Visa,908,2029-03-10,29204.64,Blocked
734,9837852981375016,Visa,630,2028-12-09,46071.3,Blocked
762,6612660790285317,Visa,980,2026-10-05,1186.36,Blocked
996,1438465287440074,American Express,8460,2028-01-11,32622.33,Active
601,0674574562514373,American Express,5678,2027-05-14,3794.56,Blocked
921,2025442188917465,Discover,215,2028-06-27,19407.41,Blocked
120,6633399277803918,American Express,9254,2029-01-05,28801.33,Blocked
51,3855638706964175,Visa,754,2027-02-20,1638.68,Active
824,0306441880880800,Discover,902,2027-05-07,16891.94,Blocked
442,8227102229567061,MasterCard,848,2032-01-07,28726.05,Active
412,0082883077278151,MasterCard,769,2030-08-30,41334.56,Active
164,3553727734334537,American Express,8756,2030-10-06,21873.65,Blocked
570,0169441042220504,MasterCard,516,2028-03-12,40425.02,Blocked
586,9848327682165791,Discover,267,2027-11-30,10099.67,Inactive
410,8284092653048695,Discover,740,2029-01-13,30797.16,Blocked
766,3779296831967846,American Express,9708,2028-08-07,13925.01,Active
124,3158691497481655,Visa,337,2029-03-31,28932.76,Expired
935,0050851670866411,Visa,287,2031-11-30,3652.16,Blocked
167,7828800146168874,American Express,6368,2031-09-09,43474.26,Blocked
453,7045633456533263,MasterCard,780,2030-03-08,14188.36,Expired
67,0573152036930340,MasterCard,402,2027-09-05,49520.14,Inactive
698,9900052114019829,MasterCard,608,2029-10-22,5798.64,Inactive
644,2638495260269372,Discover,458,2029-03-03,32352.17,Inactive
467,9473696369984566,American Express,6961,2028-02-10,33717.44,Inactive
866,1986494461413060,MasterCard,612,2030-02-12,3086.38,Inactive
228,8545834668426200,Discover,678,2026-12-06,18310.63,Blocked
592,6799561341199052,Discover,445,2026-09-21,34622.0,Inactive
6,5136546013907537,American Express,6368,2030-11-19,49637.05,Inactive
19,9951455834382284,Visa,203,2027-09-20,38787.19,Blocked
847,0577786233094280,MasterCard,512,2027-11-14,19292.36,Blocked
663,3288468094290987,Visa,482,2026-10-03,49517.03,Blocked
159,8783758613881122,MasterCard,780,2029-07-09,48255.62,Active
679,0354422839057645,American Express,3162,2030-08-07,34116.16,Active
81,1308403192002986,MasterCard,270,2026-08-17,31606.75,Expired
760,1729924326973856,MasterCard,554,2027-09-23,20220.34,Active
197,7119058655533816,Discover,999,2030-06-23,18231.13,Blocked
189,5929078262680038,American Express,5631,2027-06-15,16260.72,Blocked
251,6388559230824355,MasterCard,523,2027-04-19,8337.79,Expired
698,5639077053142334,Visa,333,2030-09-12,35266.88,Inactive
344,1090348130242883,Discover,197,2029-06-20,26474.82,Active
709,2180978150163272,Visa,720,2031-03-05,42720.03,Expired
173,7508169569709919,MasterCard,396,2026-05-10,30962.85,Inactive
571,1053466507074652,MasterCard,681,2031-02-16,11029.25,Inactive
422,5960543108453804,MasterCard,724,2028-08-10,27222.88,Inactive
231,2344090642897492,American Express,6499,2026-09-18,33121.62,Inactive
9,5043791835035477,MasterCard,883,2032-01-16,20238.99,Inactive
234,5046092287941826,American Express,8967,2028-07-10,2173.45,Blocked
894,8094409260577023,American Express,6908,2031-08-11,15464.71,Inactive
81,0632590956806356,Visa,527,2027-01-28,20061.88,Blocked
730,2977312138230178,Discover,217,2026-10-31,43890.99,Expired
625,3592790581120623,Discover,636,2028-09-04,47706.98,Blocked
928,5562745284842926,American Express,1649,2029-06-01,22638.59,Active
776,6198291082918916,American Express,7034,2028-08-12,33230.29,Expired
819,1504483501611702,Visa,933,2029-08-21,3993.6,Inactive
256,6358583915364538,American Express,8052,2029-11-16,42666.37,Active
198,3391215103512848,Visa,198,2030-11-22,19673.62,Inactive
713,1239814549074911,American Express,5883,2026-12-04,6700.22,Active
832,7031741960589677,Discover,830,2030-05-16,47792.89,Blocked
460,8316867954526319,MasterCard,848,2031-03-14,14177.97,Active
125,8835561159412442,MasterCard,959,2030-03-03,27311.86,Active
228,6897704678328016,MasterCard,982,2028-03-21,38030.22,Blocked
989,8816116624643296,Visa,180,2031-05-19,33239.25,Inactive
78,6937892386456023,American Express,1803,2031-03-28,3194.3,Inactive
535,1156571252807186,Visa,813,2030-05-26,46180.94,Inactive
566,5618438436748189,Discover,985,2029-01-21,48422.11,Inactive
462,1944444717693687,Discover,256,2026-05-17,27200.31,Inactive
131,6984172328276421,Visa,669,2031-05-12,24517.07,Inactive
840,1581998341655279,MasterCard,354,2028-11-18,44159.2,Blocked
493,8506992047775562,American Express,5283,2026-04-01,40934.3,Active
180,3675534798401232,Visa,682,2026-07-19,10647.4,Blocked
179,0231626462704832,Discover,874,2030-02-27,28363.11,Expired
675,1445174429082857,Visa,789,2030-07-31,35420.98,Active
391,6562563659506730,Visa,919,2026-10-18,43796.94,Blocked
240,7114593228244255,American Express,3488,2026-08-12,43963.44,Expired
510,8172604459240101,Visa,642,2031-02-27,4585.46,Inactive
78,5255492632245985,American Express,8477,2028-01-11,42244.26,Blocked
532,6734741843366750,MasterCard,367,2027-04-20,27972.86,Active
566,3030025906071666,American Express,2779,2029-09-14,4079.47,Blocked
292,4001895407751823,Visa,468,2026-03-10,9411.05,Active
540,7792675319761153,Visa,363,2026-12-19,3029.05,Active
205,5559326373498676,MasterCard,514,2027-01-22,11252.42,Active
932,4362699665783502,American Express,6311,2030-07-30,35901.46,Active
574,8860884452475530,Visa,262,2031-06-20,32114.39,Blocked
655,7321475669799823,MasterCard,324,2029-02-21,41718.23,Blocked
283,7463201167015114,Discover,194,2030-06-24,17568.79,Blocked
758,0591591288244823,MasterCard,488,2026-12-16,7455.16,Active
873,4432590740554848,American Express,1115,2028-12-26,6043.46,Inactive
228,4165623858074002,MasterCard,368,2031-07-17,25996.65,Active
545,5767018846609592,Discover,213,2031-11-08,21887.43,Expired
240,6487940364309473,MasterCard,802,2031-03-30,11297.95,Inactive
482,3589738990825236,MasterCard,240,2029-03-12,37389.92,Inactive
97,8481869099745824,American Express,7071,2029-10-28,49402.79,Active
422,4213800702373496,American Express,1349,2027-01-02,49812.7,Inactive
814,6026264837989246,Discover,815,2026-03-11,24465.37,Active
