Customer_ID,Card_Number,Card_Type,CVV,Expiry_Date,Limit,Status
400,9783325659527434,Visa,305,2031-01-17,37603.7,Inactive
57,7164617402399473,MasterCard,373,2028-09-18,25271.8,Active
306,5623251325248088,Discover,977,2030-08-28,13015.79,Active
317,3023269444620548,American Express,8077,2027-09-18,21525.24,Active
985,0074615209682739,Discover,171,2029-05-12,3815.14,Expired
174,2405044601518640,MasterCard,900,2028-10-07,6463.39,Blocked
974,0032469178907968,American Express,2883,2029-02-12,23040.33,Expired
782,4521814635062972,MasterCard,972,2029-03-17,40467.15,Active
309,1917091204466129,American Express,7054,2027-10-15,21548.03,Active
546,2936613084269024,American Express,4475,2027-08-16,11085.01,Expired
45,5306294536086076,Discover,905,2031-09-23,44317.1,Inactive
15,1924493603853999,Visa,792,2028-06-07,12161.49,Active
853,8805435946524832,Visa,687,2028-11-22,49595.66,Inactive
884,5178016853657684,MasterCard,498,2028-10-10,40151.9,Active
885,3123905483138446,Visa,381,2030-04-23,43684.25,Blocked
892,9034445492052838,Discover,286,2030-12-04,13751.94,Inactive
43,8055289139223285,American Express,2254,2026-08-18,48117.88,Blocked
142,3850476774310434,American Express,8484,2027-03-10,25760.84,Blocked
133,6092734130637898,Visa,512,2029-06-22,24759.37,Inactive
157,3535040311986209,Visa,377,2030-01-31,31272.47,Blocked
353,7944355543605418,Visa,731,2029-07-05,17025.09,Active
416,5621163405072629,Visa,501,2029-10-19,38741.5,Inactive
180,1678208288442161,Visa,947,2028-08-31,36982.59,Expired
744,8071958715272880,MasterCard,694,2030-02-19,9641.53,Expired
706,0948055377339610,Visa,624,2032-01-15,4661.99,Inactive
935,8621911656259423,MasterCard,112,2026-12-12,8918.75,Expired
775,1931642939434462,MasterCard,941,2027-12-24,22944.75,Active
214,0927631493360152,Visa,189,2028-05-06,36843.11,Inactive
432,3449593908470072,MasterCard,416,2027-02-10,32870.37,Inactive
478,5497128334694873,Visa,401,2030-08-27,12514.79,Inactive
612,5262830724861025,American Express,4699,2028-12-14,29278.66,Blocked
275,6389494543552313,Discover,384,2031-04-10,2966.21,Inactive
965,6705616934925899,Visa,110,2026-08-27,49799.56,Active
851,3519561617956089,Visa,257,2030-09-26,13336.93,Inactive
292,6152319457973531,Discover,832,2026-08-29,48312.16,Blocked
286,2268801596809546,Visa,705,2031-11-27,26821.23,Active
130,0561833385749807,MasterCard,576,2029-07-27,41520.24,Inactive
129,0534659789119884,Visa,230,2026-11-07,21793.95,Blocked
251,1277632816099515,American Express,8422,2030-03-09,31180.66,Active
746,0821676080139410,Visa,341,2026-02-19,21130.42,Active
520,4741868496689714,Visa,842,2030-05-11,38184.76,Active
384,8043065457653228,MasterCard,312,2031-09-17,2542.25,Expired
53,6723477117693376,Discover,251,2031-04-30,21420.62,Active
135,5993610330990452,MasterCard,346,2030-11-27,14173.65,Expired
205,7052870009157466,Visa,341,2029-04-05,2933.31,Active
345,0412206089344592,American Express,7806,2030-10-12,20764.8,Inactive
787,7663975508483113,MasterCard,491,2031-06-12,41308.44,Blocked
312,9981804119760565,American Express,4598,2026-06-04,1635.2,Expired
552,5561166447882935,Visa,880,2028-02-09,11033.89,Blocked
762,0022518586023700,MasterCard,692,2028-09-26,22292.28,Expired
285,2430731676332398,MasterCard,452,2031-01-17,34451.47,Inactive
448,0634638380951345,MasterCard,350,2027-05-09,22145.64,Inactive
686,7682670075493466,Discover,560,2030-10-06,1545.64,Active
495,9951037697062173,American Express,5008,2026-08-23,16459.77,Blocked
603,8910050916763410,American Express,8688,2031-09-21,39419.52,Inactive
459,0242747889312594,American Express,2086,2026-03-13,40581.52,Blocked
405,1069838319800674,Visa,450,2027-08-01,25937.31,Expired
457,0668259913017333,Discover,984,2032-02-13,3191.86,Inactive
749,4444472376518881,MasterCard,504,2030-09-02,10668.03,Active
440,9575809721885053,Visa,813,2027-06-12,31794.98,Blocked
644,0804384812170912,Discover,234,2026-05-31,42200.7,Blocked
403,4083357841069003,Visa,270,2031-11-27,4918.66,Blocked
636,8603799050365136,Visa,516,2029-12-11,12611.27,Blocked
988,3740326672311537,American Express,2760,2026-10-12,31269.91,Expired
905,0834448748652509,Visa,992,2027-04-01,9293.31,Blocked
638,7997037927510580,American Express,5213,2029-04-16,37909.32,Inactive
371,4962493921201003,Discover,253,2030-06-30,8320.46,Blocked
160,2558787323332815,American Express,2037,2026-09-15,11692.99,Blocked
549,7026683806586652,MasterCard,102,2028-12-13,30735.2,Blocked
296,3541398567934115,American Express,9417,2026-03-01,18437.75,Inactive
736,2004229290081189,MasterCard,422,2030-08-05,26875.46,Inactive
943,2211650140774506,Visa,209,2032-02-15,4128.2,Expired
204,6319846242463603,MasterCard,218,2026-06-26,41457.97,Inactive
246,0879894439920560,Visa,335,2026-12-08,21315.55,Expired
758,6002267972927014,MasterCard,171,2026-09-19,48363.83,Active
732,9645275881798649,Visa,637,2031-06-01,21612.93,Blocked
546,9147091322484414,Visa,525,2029-09-21,24427.45,Inactive
741,3769677976880987,Visa,789,2029-10-11,11984.09,Active
185,6686165924950368,Discover,764,2027-12-04,4365.19,Expired
162,7227871263497336,MasterCard,431,2031-09-26,8916.71,Active
611,0741722384222949,Discover,442,2031-09-27,9749.19,Blocked
37,3571720839472700,Discover,969,2030-03-19,23896.87,Inactive
479,3172840379806948,Visa,567,2029-09-22,32891.12,Expired
151,2749110916579098,Discover,340,2030-05-16,1277.44,Blocked
166,9293664242433816,American Express,8894,2028-09-03,49737.04,Inactive
87,0382832064204407,MasterCard,120,2028-10-24,32972.57,Inactive
822,4386460020240376,MasterCard,383,2027-05-24,19740.73,Inactive
354,5090263456917356,Visa,598,2028-05-22,35555.96,Active
860,3730779887444659,Discover,255,2028-09-24,25348.47,Inactive
25,1367136384372361,Visa,681,2029-04-03,43386.2,Blocked
669,2064238967946776,American Express,7100,2030-11-18,4492.19,Blocked
128,0946902844566441,MasterCard,689,2030-03-19,27814.74,Active
509,7102771560047113,Visa,376,2028-04-26,28546.98,Inactive
876,5634273783296446,American Express,7478,2028-11-11,3816.9,Inactive
570,8512804062328709,American Express,9890,2028-08-09,6542.43,Expired
7,1446406284517134,Discover,174,2031-12-17,38485.43,Expired
396,8514533785747608,Visa,979,2029-09-09,13492.02,Expired
868,0004784487550076,American Express,9556,2031-02-14,9628.81,Active
728,3810586259553808,Discover,701,2028-05-05,11478.04,Blocked
67,8258520971940085,Visa,938,2029-01-20,39499.65,Blocked
530,7159849695812689,American Express,3536,2026-09-07,49075.0,Inactive
751,3595892910753934,American Express,6087,2026-05-08,41475.27,Expired
673,3091470820959597,American Express,1331,2026-11-18,17397.04,Expired
716,1283950556959878,Visa,355,2028-12-22,20374.35,Expired
469,6387347719143998,Visa,851,2030-12-11,5843.7,Active
496,0563478176818299,Visa,917,2027-02-20,7580.54,Blocked
566,4601186696192916,Discover,665,2029-01-29,19147.36,Expired
474,1269656698375245,Visa,355,2026-07-23,48398.1,Active
299,0087552199287275,MasterCard,236,2029-12-24,29969.09,Expired
162,0353507569815490,Visa,726,2030-05-02,30344.06,Blocked
749,0602389453707479,American Express,3350,2028-11-17,46732.62,Blocked
96,2371749484436604,MasterCard,826,2027-01-18,35572.73,Blocked
756,8267055327526892,American Express,9997,2031-07-05,34239.59,Blocked
798,5837700780573378,MasterCard,651,2031-05-15,36870.24,Inactive
14,4763985697253370,MasterCard,661,2029-02-24,2478.2,Active
576,8501200489011599,American Express,1566,2030-05-13,44076.66,Expired
813,1305194164832080,Visa,723,2029-02-18,30955.15,Active
503,4150591222055943,Visa,414,2028-09-19,9888.98,Active
315,3815475085585215,MasterCard,204,2027-02-22,48243.89,Blocked
296,0690439265171495,Visa,140,2029-10-22,1593.36,Active
410,0562520407424405,MasterCard,793,2027-08-03,43618.47,Blocked
578,9801906033162539,Visa,903,2027-06-26,42185.27,Expired
953,3676520912195348,American Express,2245,2027-02-04,21709.61,Inactive
487,8490104131810823,MasterCard,809,2029-10-02,8903.82,Blocked
535,4833035240521535,American Express,1568,2026-06-03,27237.23,Blocked
993,7255585423873431,American Express,2384,2029-02-22,9199.8,Blocked
335,4160150393700807,MasterCard,653,2031-06-01,43063.55,Active
595,4789068513577321,Discover,698,2026-07-03,39076.69,Inactive
433,5834536134106935,MasterCard,269,2027-02-10,37628.2,Blocked
913,8375836572378527,MasterCard,960,2029-03-11,3612.87,Inactive
715,1170675862309010,American Express,8226,2029-01-23,35956.82,Active
697,4783809799373142,Visa,160,2028-04-17,21938.72,Expired
129,7251779195933657,Visa,638,2029-03-02,3946.58,Expired
126,4996935514713124,Discover,830,2032-01-25,9136.79,Active
17,4792289563710574,Discover,380,2028-08-26,1274.8,Blocked
461,8768989807228039,Discover,174,2027-09-06,33528.32,Blocked
827,9469721439450389,Discover,742,2029-12-31,20650.15,Active
492,6409397939540073,Visa,879,2031-04-23,4025.36,Active
35,7839970427693783,Visa,652,2030-05-27,10791.11,Active
304,6040564608078827,Visa,323,2026-07-16,13133.27,Blocked
383,3307107568770277,American Express,5342,2031-12-19,18314.91,Expired
249,4761364367718428,American Express,3313,2028-03-04,27486.41,Blocked
200,5391374067988295,Discover,394,2031-03-28,1037.97,Expired
70,6737379422181660,Visa,413,2029-08-26,1280.08,Blocked
179,3371154544949728,Discover,498,2027-07-08,46435.66,Active
811,9869554235086248,American Express,9794,2027-05-05,34861.83,Inactive
670,6263400079347940,Discover,252,2030-01-31,41693.12,Blocked
723,3457556232093383,American Express,9325,2031-10-24,41188.16,Inactive
859,6888621356724722,Visa,575,2031-07-04,40504.9,Expired
583,9764728996096513,Discover,486,2029-02-06,40201.05,Active
900,5769936186115575,American Express,7367,2027-06-28,26453.46,Active
365,9604980622770806,American Express,6273,2027-04-08,28323.2,Expired
270,7574428924393555,Visa,447,2029-10-12,17786.94,Blocked
836,2402141724008528,MasterCard,494,2031-08-16,12087.7,Inactive
774,4044615851188524,MasterCard,317,2029-12-20,26661.73,Blocked
831,5044619262965131,MasterCard,501,2030-09-09,17164.25,Expired
978,8744940984636644,Discover,403,2031-12-26,4629.18,Expired
413,9401494506062011,MasterCard,123,2031-07-22,43970.57,Active
295,1162005474061779,Discover,952,2029-02-26,38260.08,Inactive
641,8399133356340168,Discover,894,2031-09-07,43871.8,Active
890,1714041095204228,Visa,581,2027-12-08,14512.87,Active
240,0573326034760644,Visa,372,2027-12-05,12262.28,Active
577,9772877408566491,Visa,786,2031-07-28,3254.42,Inactive
818,8677988169436787,American Express,3140,2026-08-29,48076.2,Blocked
208,4324610135646362,Discover,689,2031-12-14,33561.35,Inactive
735,4015785547509155,Visa,140,2026-04-18,24828.06,Inactive
257,9621565853938076,Visa,173,2027-07-18,10231.14,Active
551,1353463932085147,Discover,566,2027-01-15,16460.62,Active
919,9553312106299598,Visa,287,2029-05-13,16086.07,Blocked
721,1476456429208381,Visa,263,2028-08-04,23257.79,Inactive
56,5353641415250001,American Express,9756,2032-01-05,8931.07,Expired
13,3355626428407749,Discover,946,2028-07-28,48223.79,Blocked
980,8856776831572090,Visa,167,2029-09-19,15982.16,Inactive
217,1555872266231551,American Express,2770,2027-12-22,27964.61,Active
277,9837295420329542,Discover,433,2027-11-24,18837.59,Expired
372,2376410910912418,Visa,998,2031-04-14,38436.32,Active
269,5314866914727849,Visa,292,2027-05-13,47463.8,Active
516,0234153543706876,Visa,377,2028-12-11,30369.66,Blocked
578,4866014720395546,Discover,212,2028-02-05,28451.54,Inactive
225,7971110500837826,Visa,240,2031-09-10,46961.55,Inactive
9,6982793678403722,Discover,741,2028-07-05,46994.7,Inactive
902,7265376337452473,Discover,120,2027-08-20,4862.65,Expired
115,7353872610276099,Discover,162,2026-11-22,39229.96,Expired
220,2478040739930051,American Express,7515,2026-12-31,22007.4,Blocked
206,5140176878795905,Visa,840,2029-07-15,13906.1,Active
86,6252455373797571,Discover,971,2029-07-03,25609.64,Active
452,7160755238670559,American Express,9557,2028-09-22,3893.84,Blocked
855,3112123132013338,Visa,448,2028-08-12,28691.64,Inactive
625,1195493236775105,Visa,341,2026-11-21,36679.82,Expired
748,0469870919856943,Visa,106,2032-01-18,26493.7,Inactive
453,0405437672613105,Visa,814,2027-01-31,34976.2,Expired
301,6740334433444929,Discover,847,2031-01-11,17396.85,Blocked
199,1785443039586785,MasterCard,848,2030-03-07,23013.06,Inactive
476,4918181340530936,Visa,771,2031-05-29,46307.87,Active
749,7188169171408218,American Express,7785,2027-04-07,5758.39,Active
208,2919511588396034,MasterCard,530,2029-08-05,24379.87,Active
603,7629299077045312,Discover,580,2029-06-23,10906.33,Inactive
857,0451581944571862,American Express,8417,2031-11-15,26705.84,Inactive
778,4804171872419555,American Express,7433,2028-06-27,26366.63,Active
425,4033365568919237,Visa,618,2031-07-30,32827.32,Active
526,5682740134350456,Visa,728,2027-08-02,19895.31,Expired
61,6331059365281862,MasterCard,829,2027-01-19,33403.21,Inactive
256,0898257041813487,Visa,351,2031-11-29,33218.4,Inactive
501,9503380651547613,Discover,876,2027-01-04,45588.83,Inactive
287,4910581778595247,MasterCard,779,2031-08-22,22478.81,Expired
281,5855752528543816,American Express,1330,2031-07-01,22653.71,Expired
226,4359600649656179,MasterCard,294,2028-05-23,9266.08,Expired
130,8955521638585497,MasterCard,409,2030-04-23,47648.88,Expired
462,8740783372291658,Visa,354,2030-01-21,23077.34,Inactive
476,6598989008324657,Discover,666,2026-06-25,34000.07,Active
146,9648783595162681,Discover,159,2026-08-28,42589.45,Inactive
901,7418949233960133,Discover,374,2028-04-26,36911.69,Inactive
877,6039232896696096,American Express,3383,2026-06-06,35815.49,Active
549,3075257617243876,MasterCard,200,2026-06-05,10269.16,Inactive
768,9038327966864081,Visa,230,2031-01-11,14208.29,Blocked
221,1244702018328188,Visa,267,2026-11-05,23274.98,Active
412,2692845248170114,American Express,3256,2028-06-02,41340.11,Active
585,3055265015708126,American Express,8741,2031-01-28,13758.73,Blocked
754,8991115910968150,American Express,5579,2030-11-12,32667.94,Active
252,5882944619343515,MasterCard,548,2029-08-19,42692.23,Expired
898,6595437656419383,Discover,616,2030-11-29,1702.97,Active
839,0374159429474237,Visa,585,2027-03-20,46853.36,Expired
752,9944626942691750,Discover,247,2030-01-17,3102.39,Inactive
897,3033595884012003,MasterCard,582,2026-12-31,13214.5,Blocked
522,5176945196306995,Discover,942,2026-04-12,44609.96,Active
270,2262744666540491,Visa,739,2027-10-24,49341.01,Blocked
789,4996425014003902,American Express,9816,2028-10-16,30602.95,Blocked
131,5277994792086220,American Express,4142,2028-12-07,21991.73,Active
861,5537777538552684,MasterCard,843,2028-09-03,49067.29,Active
850,6657627204109270,Discover,626,2026-09-24,7097.09,Blocked
424,0226343025959750,Visa,694,2026-07-01,7438.86,Expired
931,5145606005761499,American Express,6215,2028-02-15,34300.24,Active
820,2778688960264513,Discover,620,2030-04-02,27167.26,Blocked
160,0755633967596587,Discover,772,2026-11-23,10671.23,Blocked
746,9766306083008416,Visa,117,2026-10-04,39652.71,Inactive
221,8288396385882937,American Express,4439,2030-05-23,27449.43,Expired
836,4072992462248640,Visa,692,2029-11-01,40419.51,Blocked
776,4053106176614785,MasterCard,544,2031-01-20,8207.05,Blocked
831,3238238123974884,MasterCard,509,2029-04-12,36366.14,Inactive
704,9595907830834071,MasterCard,318,2027-04-06,21966.18,Inactive
370,5201616346135082,Visa,791,2027-03-03,46562.94,Inactive
632,7211543988277291,American Express,9236,2027-11-08,5969.25,Blocked
97,4458826444151059,American Express,1251,2028-02-18,45911.66,Expired
742,7560545382774661,Discover,526,2030-06-19,49424.35,Active
927,3132767211608427,MasterCard,200,2031-01-08,48124.87,Expired
846,6105897266851987,MasterCard,110,2031-04-19,5867.97,Blocked
835,5474489197086223,MasterCard,166,2031-04-26,2364.03,Inactive
405,3066146132651238,Discover,816,2027-07-05,5724.14,Active
642,0748319853446256,Discover,505,2030-03-23,13580.56,Blocked
476,8781570114787337,Discover,933,2029-08-06,18080.85,Inactive
506,5429005342499337,Discover,246,2029-11-29,36613.07,Active
635,8370587534761461,MasterCard,890,2029-11-25,33189.19,Active
229,5687149117369804,American Express,6152,2029-09-30,16673.69,Active
982,7149656954526358,Visa,243,2028-04-23,26735.01,Blocked
197,1083979064420217,American Express,7717,2028-06-23,18184.52,Inactive
379,1382448420143396,Discover,336,2026-07-24,4556.18,Inactive
179,4153742191922834,Discover,564,2030-10-06,47512.02,Inactive
920,7161395555751962,MasterCard,680,2028-02-04,3992.35,Blocked
843,6401538861867723,Visa,495,2029-11-12,26009.38,Expired
713,4533098946440042,Visa,834,2028-04-18,10086.45,Inactive
137,4319507571641855,Visa,420,2031-07-01,3156.21,Active
745,4132151082038122,American Express,7476,2026-04-25,34795.97,Inactive
969,0693920024761832,American Express,1600,2028-09-25,29928.68,Active
599,7721700729599934,Discover,758,2030-10-28,1470.09,Expired
421,7639051339329486,American Express,8990,2030-08-05,34401.34,Expired
717,5956293489136518,American Express,9347,2031-01-19,38151.83,Active
338,2159101970560951,American Express,3373,2031-08-01,21095.63,Blocked
415,0858855811066703,Visa,577,2029-06-08,33829.54,Active
822,9306247354222695,Visa,482,2028-12-19,8127.22,Expired
174,0467373263663464,Discover,542,2026-10-15,27083.24,Active
937,2018145690598141,American Express,5132,2027-10-23,29566.61,Blocked
88,5992732201741578,Visa,476,2029-10-12,17535.68,Inactive
767,6836315813688596,Visa,593,2027-10-25,26295.67,Blocked
379,9340621597012871,Discover,624,2028-01-25,25040.77,Inactive
103,6929929664045732,American Express,2669,2028-02-16,49974.32,Blocked
642,8752562603198299,American Express,5116,2031-06-05,10843.58,Inactive
463,1428991120542936,Visa,811,2031-04-11,39652.74,Blocked
999,0164027094356013,American Express,9740,2029-05-11,3780.09,Blocked
307,1095105296644357,Discover,107,2026-11-22,29988.68,Active
622,2970592970046157,Discover,582,2027-09-29,23385.24,Blocked
108,0377839645978661,Discover,401,2030-04-09,8795.67,Inactive
457,1616793166613268,Discover,969,2028-08-13,16971.26,Blocked
716,2809631222115282,Visa,941,2032-02-01,12678.46,Active
393,1804325877956994,American Express,7196,2031-04-01,43058.65,Inactive
621,9446519523202269,MasterCard,434,2031-12-03,41186.68,Active
283,4735247775077889,Discover,787,2031-06-27,38407.93,Expired
339,9985065471184544,American Express,7112,2030-05-13,22377.84,Inactive
704,8090252594048626,American Express,7609,2027-03-08,18522.83,Blocked
855,4257697047110667,Visa,575,2027-04-07,10333.16,Expired
908,3665866037512942,Discover,167,2028-10-17,30322.71,Inactive
988,9507555948490912,Visa,686,2029-10-15,3256.22,Inactive
433,5427616723858962,Visa,521,2029-12-08,27749.84,Expired
591,6151161033818656,MasterCard,123,2027-09-09,20374.36,Blocked
465,1055348258075317,American Express,5441,2026-02-27,10138.62,Inactive
408,2069441502773165,Discover,751,2028-01-09,28562.77,Active
976,3814688874132785,Visa,979,2031-03-31,21596.48,Active
471,0442803784008018,Visa,107,2031-06-03,17651.06,Inactive
380,0419107328120991,American Express,9521,2027-03-18,27649.2,Inactive
482,6118647908860109,Discover,633,2029-10-08,9307.66,Expired
603,9757456953085140,MasterCard,236,2026-10-27,40492.11,Inactive
227,0376739287236828,Visa,430,2028-07-18,4376.81,Blocked
125,7758165443099601,MasterCard,660,2030-04-06,22495.67,Expired
428,0827455293986788,MasterCard,669,2031-09-21,9273.94,Blocked
258,3274585683635154,MasterCard,572,2027-03-25,8077.75,Blocked
358,5074888008925125,MasterCard,561,2027-02-09,18401.76,Expired
108,4151645625038866,Discover,209,2027-01-23,16276.87,Active
433,8702268918061792,MasterCard,290,2028-08-15,20298.15,Active
461,2025772824596865,Visa,989,2029-04-09,45231.12,Expired
486,6812492608336378,Discover,612,2026-08-04,26845.27,Active
697,9982743797381032,Visa,722,2029-01-03,42529.81,Expired
605,6924315887899886,Visa,736,2027-04-02,4365.06,Blocked
995,7702166504516992,American Express,9733,2027-11-08,6205.25,Active
682,4516355758284085,MasterCard,988,2027-06-07,29038.08,Active
806,2335583265299560,American Express,5251,2026-03-14,45720.72,Blocked
559,1646268739047950,Discover,555,2026-12-10,29132.97,Active
783,9124294491712002,Discover,973,2029-03-10,9683.02,Inactive
117,3685592856593243,Visa,547,2031-05-03,39826.92,Active
470,2360899371057012,Visa,288,2027-10-21,46590.57,Expired
759,1094961459977519,American Express,4383,2031-09-30,24989.31,Active
789,1263738758804424,MasterCard,973,2028-09-10,39394.9,Expired
689,2961728134732876,Discover,890,2026-03-12,1449.41,Inactive
780,1679741191602932,American Express,3465,2027-06-22,9359.61,Blocked
131,9430296283941162,Visa,804,2030-09-09,16642.21,Active
848,3918234468780004,Discover,206,2031-10-02,35796.29,Expired
258,1349020336878352,American Express,8027,2030-01-09,47823.31,Inactive
806,3678815576826555,Visa,186,2028-01-27,43209.82,Blocked
965,1389162154824365,American Express,4317,2029-12-14,40903.48,Inactive
640,2340585170640039,American Express,4327,2031-02-27,28456.83,Expired
235,1362103191087088,MasterCard,868,2030-02-16,35561.62,Active
787,4827319078859164,Discover,441,2027-01-10,28936.81,Inactive
548,2767284658329900,Discover,698,2029-04-07,9539.75,Active
815,5975956248213834,MasterCard,564,2031-07-30,26396.18,Expired
910,9039408021949725,Visa,604,2028-04-01,46015.6,Expired
407,7075038327901681,MasterCard,466,2030-10-10,22179.87,Active
393,8972198720966696,Discover,155,2028-02-26,19281.64,Active
550,8116111841941567,Discover,636,2030-03-09,45413.99,Active
545,7131437245170080,American Express,5639,2031-10-27,19025.66,Expired
575,6018510416226087,American Express,8375,2030-07-03,24483.71,Blocked
833,5093014322324524,American Express,6702,2031-08-11,15714.66,Inactive
890,9072255741655891,American Express,2074,2028-05-04,10981.63,Blocked
47,2498594845409171,Discover,371,2027-05-30,26834.24,Blocked
605,3681875384158921,MasterCard,637,2030-09-18,29646.09,Inactive
415,6816632434534992,Discover,599,2026-04-30,22815.23,Expired
181,8012974308292165,MasterCard,694,2026-05-26,37010.96,Inactive
246,2558531114070782,Visa,977,2029-01-03,29685.96,Expired
440,1036062161963496,MasterCard,381,2026-09-20,9033.59,Inactive
521,0995495803816660,Visa,836,2028-09-15,36252.74,Active
763,3337819715923613,Discover,190,2030-01-28,34123.04,Blocked
930,6759277845363486,American Express,4848,2026-09-23,16387.31,Inactive
360,7041493378048971,Visa,289,2031-09-17,47381.15,Blocked
70,4813111828879413,Discover,205,2029-02-23,6249.95,Expired
20,5580060662219788,Discover,216,2027-09-30,2145.2,Expired
267,2430960121125896,Discover,706,2031-05-31,28248.92,Inactive
245,4003186394069584,Visa,927,2026-12-29,33103.17,Blocked
564,0968351988305306,American Express,5436,2028-05-06,3170.13,Expired
751,4802491157230652,American Express,5761,2030-05-03,3272.03,Active
298,7324933591097236,MasterCard,677,2027-12-02,14308.46,Blocked
217,9099682527442636,Discover,824,2031-11-27,26627.97,Active
382,8685889051572082,American Express,8414,2031-11-07,43294.89,Blocked
872,8230721402423321,Discover,369,2032-01-17,40830.69,Expired
476,9465439645838729,MasterCard,895,2028-04-24,15321.16,Inactive
562,6345627514417463,Discover,291,2027-06-07,19324.96,Inactive
224,4395950531186562,MasterCard,925,2030-10-30,15000.17,Inactive
60,3054950752216719,MasterCard,938,2032-02-17,6609.91,Blocked
693,1094461251464914,American Express,6870,2029-02-16,42912.36,Expired
461,8083923698394727,Discover,809,2027-03-27,37882.76,Active
499,9651770165812868,MasterCard,349,2026-04-28,24963.97,Inactive
75,2957481704398929,American Express,8303,2029-09-12,47992.27,Blocked
205,6701980288934549,American Express,1173,2029-07-22,43178.28,Expired
493,9867996032492521,Discover,654,2029-08-24,13572.68,Blocked
946,8564562326920869,MasterCard,564,2031-04-01,29836.87,Inactive
234,8509171464525742,American Express,6569,2029-08-25,16143.6,Blocked
666,6747384850746465,Visa,810,2027-08-04,20671.75,Blocked
89,8493640127281977,American Express,6873,2028-04-12,14576.72,Active
252,6955896696193379,MasterCard,546,2031-04-10,44455.83,Blocked
525,5958186428510077,Visa,284,2029-05-25,47578.67,Expired
975,4221666058203820,MasterCard,635,2026-11-01,36632.19,Expired
33,3559437552702496,Visa,996,2031-10-19,40088.47,Active
375,3362196192285434,MasterCard,358,2028-05-03,43465.35,Active
513,0980166065228049,MasterCard,874,2031-09-16,4744.5,Inactive
750,9909322116763243,MasterCard,320,2026-08-31,44933.15,Expired
295,8385792378396649,MasterCard,181,2030-11-11,25012.66,Expired
604,5476621150941883,MasterCard,902,2027-04-22,37808.7,Inactive
260,5864906175623077,American Express,6236,2029-07-01,17445.75,Active
558,3130061145743903,MasterCard,909,2026-07-09,47830.78,Inactive
538,0334136227957390,Discover,121,2026-03-24,18564.75,Blocked
16,0855171539717383,MasterCard,783,2031-04-12,29760.25,Expired
540,6747805000877897,Visa,394,2027-03-29,28443.53,Expired
111,1591062958523240,Discover,677,2026-07-08,9343.1,Blocked
402,1848473791348062,Visa,295,2031-01-28,21221.54,Inactive
500,3011462531464737,Discover,790,2029-02-02,42097.31,Active
44,5165701259778655,Discover,301,2028-10-09,9944.92,Blocked
777,3721165325269340,Visa,938,2027-03-03,5657.22,Inactive
266,0427264111511533,MasterCard,928,2026-03-21,31915.33,Expired
404,2260946904591052,American Express,8954,2027-05-26,11284.26,Expired
536,8224745308079402,American Express,2572,2032-01-09,31407.05,Expired
350,5454187989115533,American Express,3374,2031-01-23,42685.13,Active
106,5724786589457744,MasterCard,635,2026-08-07,18204.01,Inactive
316,2627313722446833,Visa,688,2027-07-28,4692.79,Expired
150,3917239432827746,Discover,939,2027-12-12,5813.46,Inactive
821,2329557044581134,Visa,901,2027-07-31,30386.31,Blocked
748,0190824643425730,MasterCard,577,2030-04-24,9190.52,Blocked
216,4978885143365324,MasterCard,180,2026-04-19,8827.38,Active
988,7360872420191301,MasterCard,881,2027-10-26,14997.15,Expired
741,0152535324358999,American Express,1391,2030-01-31,3568.9,Active
500,3251693497053130,Visa,968,2028-01-15,25940.25,Inactive
440,0797383140845381,Visa,417,2029-07-24,30856.23,Inactive
247,6385461101520190,American Express,6036,2030-07-08,43078.59,Expired
386,0509118230299709,American Express,9761,2031-02-03,40923.84,Expired
343,1738133542548638,Visa,170,2028-11-06,7151.25,Expired
864,8451257534616779,MasterCard,442,2029-05-31,20662.15,Blocked
146,4872719359431676,Visa,961,2031-12-13,18316.29,Inactive
756,5267359135963588,Discover,254,2028-12-15,8353.24,Blocked
175,8677675292015506,MasterCard,402,2028-02-22,28253.65,Inactive
37,4355804131035272,American Express,2450,2030-10-25,48043.94,Blocked
799,5984534676271603,Visa,662,2027-08-07,44355.76,Expired
812,9369574204841401,Discover,587,2027-05-29,30160.8,Active
849,7625350627411358,MasterCard,676,2030-04-29,37749.49,Inactive
280,8892364801360753,Discover,274,2029-06-18,47731.65,Blocked
222,8900713333422656,American Express,8079,2027-04-18,43611.36,Inactive
372,1709450737847939,American Express,5277,2027-06-21,25617.56,Inactive
68,2593171315626753,Visa,277,2030-03-19,13444.95,Active
642,3701090576614464,Visa,522,2027-05-29,5582.82,Blocked
751,2817932829833025,MasterCard,735,2029-02-21,25044.07,Expired
76,4703850429305093,American Express,3695,2029-02-27,6234.65,Expired
795,3013852342449200,Visa,768,2028-12-29,46380.92,Active
537,9128055464716945,Discover,383,2029-03-02,45599.17,Inactive
956,8317711894876834,MasterCard,673,2031-06-01,40839.2,Blocked
377,0559728477026630,Visa,193,2027-08-13,45770.01,Blocked
371,9653022395190129,Discover,901,2029-05-08,30884.81,Blocked
349,8399366567665457,Visa,672,2029-08-31,14888.78,Blocked
318,2297455109325791,Discover,966,2028-03-05,17951.58,Blocked
882,2842406024548621,Visa,472,2028-12-28,21945.42,Expired
903,1686562019634625,American Express,6234,2031-11-18,25920.18,Active
627,3904938955297993,American Express,6706,2028-04-07,16677.29,Blocked
981,1968415632593218,MasterCard,355,2027-10-27,40091.29,Blocked
